ROI,Frame,Wavelength,Row,Column,Intensity,Exposure started time stamp,Exposure ended time stamp
1,1,517.70527849849452,0,243,12,N/A,N/A
1,1,517.83040872508252,0,244,17,N/A,N/A
1,1,517.95553397717026,0,245,7,N/A,N/A
1,1,518.08065425261964,0,246,19,N/A,N/A
1,1,518.20576954929322,0,247,8,N/A,N/A
1,1,518.33087986505382,0,248,10,N/A,N/A
1,1,518.45598519776456,0,249,12,N/A,N/A
1,1,518.58108554528894,0,250,16,N/A,N/A
1,1,518.70618090549067,0,251,18,N/A,N/A
1,1,518.83127127623447,0,252,15,N/A,N/A
1,1,518.95635665538464,0,253,11,N/A,N/A
1,1,519.08143704080624,0,254,12,N/A,N/A
1,1,519.2065124303648,0,255,20,N/A,N/A
1,1,519.33158282192608,0,256,16,N/A,N/A
1,1,519.45664821335629,0,257,14,N/A,N/A
1,1,519.58170860252187,0,258,13,N/A,N/A
1,1,519.70676398728972,0,259,13,N/A,N/A
1,1,519.83181436552718,0,260,13,N/A,N/A
1,1,519.956859735102,0,261,17,N/A,N/A
1,1,520.081900093882,0,262,15,N/A,N/A
1,1,520.20693543973607,0,263,26,N/A,N/A
1,1,520.33196577053241,0,264,11,N/A,N/A
1,1,520.45699108414078,0,265,16,N/A,N/A
1,1,520.58201137843037,0,266,10,N/A,N/A
1,1,520.70702665127124,0,267,12,N/A,N/A
1,1,520.83203690053358,0,268,10,N/A,N/A
1,1,520.95704212408828,0,269,14,N/A,N/A
1,1,521.08204231980642,0,270,11,N/A,N/A
1,1,521.20703748555945,0,271,17,N/A,N/A
1,1,521.33202761921893,0,272,15,N/A,N/A
1,1,521.45701271865755,0,273,15,N/A,N/A
1,1,521.58199278174766,0,274,12,N/A,N/A
1,1,521.70696780636206,0,275,19,N/A,N/A
1,1,521.83193779037435,0,276,18,N/A,N/A
1,1,521.95690273165837,0,277,10,N/A,N/A
1,1,522.081862628088,0,278,13,N/A,N/A
1,1,522.20681747753781,0,279,19,N/A,N/A
1,1,522.3317672778827,0,280,12,N/A,N/A
1,1,522.45671202699793,0,281,18,N/A,N/A
1,1,522.58165172275926,0,282,25,N/A,N/A
1,1,522.70658636304256,0,283,19,N/A,N/A
1,1,522.83151594572428,0,284,20,N/A,N/A
1,1,522.95644046868131,0,285,20,N/A,N/A
1,1,523.08135992979078,0,286,21,N/A,N/A
1,1,523.20627432693,0,287,15,N/A,N/A
1,1,523.33118365797725,0,288,17,N/A,N/A
1,1,523.45608792081077,0,289,17,N/A,N/A
1,1,523.58098711330911,0,290,21,N/A,N/A
1,1,523.70588123335153,0,291,26,N/A,N/A
1,1,523.83077027881734,0,292,22,N/A,N/A
1,1,523.95565424758661,0,293,19,N/A,N/A
1,1,524.08053313753942,0,294,25,N/A,N/A
1,1,524.20540694655642,0,295,19,N/A,N/A
1,1,524.3302756725185,0,296,25,N/A,N/A
1,1,524.45513931330731,0,297,25,N/A,N/A
1,1,524.57999786680443,0,298,31,N/A,N/A
1,1,524.704851330892,0,299,28,N/A,N/A
1,1,524.82969970345266,0,300,25,N/A,N/A
1,1,524.95454298236928,0,301,19,N/A,N/A
1,1,525.07938116552532,0,302,34,N/A,N/A
1,1,525.20421425080406,0,303,27,N/A,N/A
1,1,525.32904223609012,0,304,23,N/A,N/A
1,1,525.45386511926768,0,305,22,N/A,N/A
1,1,525.57868289822159,0,306,25,N/A,N/A
1,1,525.703495570837,0,307,27,N/A,N/A
1,1,525.82830313499983,0,308,25,N/A,N/A
1,1,525.9531055885958,0,309,36,N/A,N/A
1,1,526.07790292951131,0,310,27,N/A,N/A
1,1,526.20269515563336,0,311,27,N/A,N/A
1,1,526.3274822648491,0,312,26,N/A,N/A
1,1,526.452264255046,0,313,24,N/A,N/A
1,1,526.5770411241117,0,314,26,N/A,N/A
1,1,526.70181286993511,0,315,32,N/A,N/A
1,1,526.82657949040458,0,316,40,N/A,N/A
1,1,526.95134098340918,0,317,33,N/A,N/A
1,1,527.07609734683854,0,318,29,N/A,N/A
1,1,527.20084857858251,0,319,26,N/A,N/A
1,1,527.3255946765313,0,320,35,N/A,N/A
1,1,527.45033563857567,0,321,33,N/A,N/A
1,1,527.57507146260662,0,322,31,N/A,N/A
1,1,527.69980214651548,0,323,33,N/A,N/A
1,1,527.82452768819428,0,324,44,N/A,N/A
1,1,527.94924808553492,0,325,41,N/A,N/A
1,1,528.07396333643032,0,326,35,N/A,N/A
1,1,528.19867343877331,0,327,34,N/A,N/A
1,1,528.32337839045726,0,328,38,N/A,N/A
1,1,528.44807818937591,0,329,39,N/A,N/A
1,1,528.57277283342341,0,330,37,N/A,N/A
1,1,528.69746232049442,0,331,32,N/A,N/A
1,1,528.82214664848379,0,332,34,N/A,N/A
1,1,528.94682581528673,0,333,39,N/A,N/A
1,1,529.07149981879923,0,334,36,N/A,N/A
1,1,529.19616865691728,0,335,36,N/A,N/A
1,1,529.32083232753712,0,336,38,N/A,N/A
1,1,529.445490828556,0,337,34,N/A,N/A
1,1,529.570144157871,0,338,38,N/A,N/A
1,1,529.69479231337982,0,339,41,N/A,N/A
1,1,529.81943529298053,0,340,41,N/A,N/A
1,1,529.94407309457154,0,341,41,N/A,N/A
1,1,530.0687057160518,0,342,41,N/A,N/A
1,1,530.19333315532037,0,343,38,N/A,N/A
1,1,530.31795541027714,0,344,45,N/A,N/A
1,1,530.44257247882183,0,345,44,N/A,N/A
1,1,530.56718435885489,0,346,36,N/A,N/A
1,1,530.69179104827731,0,347,42,N/A,N/A
1,1,530.81639254499021,0,348,36,N/A,N/A
1,1,530.94098884689515,0,349,45,N/A,N/A
1,1,531.06557995189394,0,350,51,N/A,N/A
1,1,531.19016585788927,0,351,49,N/A,N/A
1,1,531.31474656278374,0,352,47,N/A,N/A
1,1,531.43932206448051,0,353,44,N/A,N/A
1,1,531.56389236088319,0,354,43,N/A,N/A
1,1,531.68845744989551,0,355,48,N/A,N/A
1,1,531.81301732942211,0,356,56,N/A,N/A
1,1,531.93757199736751,0,357,49,N/A,N/A
1,1,532.062121451637,0,358,48,N/A,N/A
1,1,532.186665690136,0,359,53,N/A,N/A
1,1,532.31120471077043,0,360,55,N/A,N/A
1,1,532.43573851144663,0,361,46,N/A,N/A
1,1,532.56026709007131,0,362,56,N/A,N/A
1,1,532.68479044455148,0,363,64,N/A,N/A
1,1,532.80930857279475,0,364,57,N/A,N/A
1,1,532.933821472709,0,365,70,N/A,N/A
1,1,533.05832914220252,0,366,84,N/A,N/A
1,1,533.18283157918393,0,367,92,N/A,N/A
1,1,533.30732878156232,0,368,123,N/A,N/A
1,1,533.43182074724723,0,369,120,N/A,N/A
1,1,533.55630747414841,0,370,144,N/A,N/A
1,1,533.6807889601763,0,371,142,N/A,N/A
1,1,533.80526520324145,0,372,141,N/A,N/A
1,1,533.92973620125485,0,373,135,N/A,N/A
1,1,534.0542019521281,0,374,128,N/A,N/A
1,1,534.17866245377309,0,375,138,N/A,N/A
1,1,534.30311770410185,0,376,132,N/A,N/A
1,1,534.4275677010271,0,377,134,N/A,N/A
1,1,534.55201244246211,0,378,134,N/A,N/A
1,1,534.67645192632,0,379,133,N/A,N/A
1,1,534.80088615051488,0,380,142,N/A,N/A
1,1,534.9253151129609,0,381,129,N/A,N/A
1,1,535.04973881157275,0,382,132,N/A,N/A
1,1,535.1741572442653,0,383,147,N/A,N/A
1,1,535.298570408954,0,384,141,N/A,N/A
1,1,535.42297830355483,0,385,134,N/A,N/A
1,1,535.54738092598393,0,386,153,N/A,N/A
1,1,535.671778274158,0,387,139,N/A,N/A
1,1,535.79617034599391,0,388,140,N/A,N/A
1,1,535.92055713940931,0,389,150,N/A,N/A
1,1,536.04493865232189,0,390,165,N/A,N/A
1,1,536.16931488264993,0,391,165,N/A,N/A
1,1,536.293685828312,0,392,172,N/A,N/A
1,1,536.41805148722722,0,393,160,N/A,N/A
1,1,536.54241185731485,0,394,175,N/A,N/A
1,1,536.66676693649492,0,395,187,N/A,N/A
1,1,536.79111672268766,0,396,186,N/A,N/A
1,1,536.9154612138135,0,397,181,N/A,N/A
1,1,537.03980040779356,0,398,197,N/A,N/A
1,1,537.16413430254931,0,399,219,N/A,N/A
1,1,537.28846289600256,0,400,229,N/A,N/A
1,1,537.41278618607555,0,401,234,N/A,N/A
1,1,537.537104170691,0,402,247,N/A,N/A
1,1,537.66141684777176,0,403,280,N/A,N/A
1,1,537.78572421524143,0,404,313,N/A,N/A
1,1,537.91002627102364,0,405,344,N/A,N/A
1,1,538.03432301304281,0,406,348,N/A,N/A
1,1,538.1586144392237,0,407,390,N/A,N/A
1,1,538.28290054749107,0,408,427,N/A,N/A
1,1,538.40718133577059,0,409,491,N/A,N/A
1,1,538.53145680198793,0,410,534,N/A,N/A
1,1,538.65572694406956,0,411,537,N/A,N/A
1,1,538.77999175994182,0,412,563,N/A,N/A
1,1,538.9042512475321,0,413,555,N/A,N/A
1,1,539.02850540476777,0,414,523,N/A,N/A
1,1,539.15275422957666,0,415,527,N/A,N/A
1,1,539.27699771988694,0,416,516,N/A,N/A
1,1,539.40123587362746,0,417,565,N/A,N/A
1,1,539.52546868872719,0,418,573,N/A,N/A
1,1,539.64969616311566,0,419,631,N/A,N/A
1,1,539.77391829472276,0,420,700,N/A,N/A
1,1,539.89813508147881,0,421,769,N/A,N/A
1,1,540.02234652131438,0,422,839,N/A,N/A
1,1,540.14655261216069,0,423,894,N/A,N/A
1,1,540.27075335194922,0,424,929,N/A,N/A
1,1,540.39494873861179,0,425,924,N/A,N/A
1,1,540.51913877008087,0,426,965,N/A,N/A
1,1,540.64332344428919,0,427,965,N/A,N/A
1,1,540.7675027591697,0,428,1034,N/A,N/A
1,1,540.89167671265591,0,429,1075,N/A,N/A
1,1,541.01584530268212,0,430,1207,N/A,N/A
1,1,541.14000852718232,0,431,1363,N/A,N/A
1,1,541.26416638409137,0,432,1586,N/A,N/A
1,1,541.38831887134438,0,433,1773,N/A,N/A
1,1,541.512465986877,0,434,1967,N/A,N/A
1,1,541.63660772862534,0,435,2280,N/A,N/A
1,1,541.76074409452542,0,436,2558,N/A,N/A
1,1,541.8848750825141,0,437,2914,N/A,N/A
1,1,542.00900069052886,0,438,3246,N/A,N/A
1,1,542.13312091650721,0,439,3549,N/A,N/A
1,1,542.25723575838686,0,440,3781,N/A,N/A
1,1,542.38134521410666,0,441,3847,N/A,N/A
1,1,542.505449281605,0,442,3827,N/A,N/A
1,1,542.62954795882138,0,443,3767,N/A,N/A
1,1,542.75364124369548,0,444,3584,N/A,N/A
1,1,542.87772913416723,0,445,3493,N/A,N/A
1,1,543.00181162817694,0,446,3465,N/A,N/A
1,1,543.12588872366564,0,447,3524,N/A,N/A
1,1,543.2499604185748,0,448,3647,N/A,N/A
1,1,543.37402671084567,0,449,3685,N/A,N/A
1,1,543.49808759842074,0,450,3809,N/A,N/A
1,1,543.62214307924228,0,451,3846,N/A,N/A
1,1,543.74619315125324,0,452,3793,N/A,N/A
1,1,543.87023781239691,0,453,3783,N/A,N/A
1,1,543.99427706061715,0,454,3672,N/A,N/A
1,1,544.11831089385794,0,455,3514,N/A,N/A
1,1,544.24233931006393,0,456,3411,N/A,N/A
1,1,544.36636230718,0,457,3320,N/A,N/A
1,1,544.49037988315172,0,458,3282,N/A,N/A
1,1,544.61439203592465,0,459,3199,N/A,N/A
1,1,544.738398763445,0,460,3037,N/A,N/A
1,1,544.86240006365938,0,461,2961,N/A,N/A
1,1,544.986395934515,0,462,2887,N/A,N/A
1,1,545.110386373959,0,463,2729,N/A,N/A
1,1,545.23437137993938,0,464,2679,N/A,N/A
1,1,545.35835095040431,0,465,2620,N/A,N/A
1,1,545.48232508330238,0,466,2669,N/A,N/A
1,1,545.6062937765829,0,467,3094,N/A,N/A
1,1,545.7302570281953,0,468,3714,N/A,N/A
1,1,545.85421483608923,0,469,4843,N/A,N/A
1,1,545.97816719821526,0,470,6441,N/A,N/A
1,1,546.10211411252385,0,471,6273,N/A,N/A
1,1,546.22605557696636,0,472,5592,N/A,N/A
1,1,546.34999158949438,0,473,4149,N/A,N/A
1,1,546.47392214805961,0,474,2243,N/A,N/A
1,1,546.59784725061456,0,475,1754,N/A,N/A
1,1,546.721766895112,0,476,1414,N/A,N/A
1,1,546.84568107950508,0,477,1213,N/A,N/A
1,1,546.96958980174759,0,478,1130,N/A,N/A
1,1,547.09349305979322,0,479,1060,N/A,N/A
1,1,547.21739085159686,0,480,975,N/A,N/A
1,1,547.341283175113,0,481,926,N/A,N/A
1,1,547.46517002829694,0,482,901,N/A,N/A
1,1,547.58905140910451,0,483,875,N/A,N/A
1,1,547.7129273154917,0,484,835,N/A,N/A
1,1,547.836797745415,0,485,830,N/A,N/A
1,1,547.96066269683138,0,486,811,N/A,N/A
1,1,548.0845221676982,0,487,829,N/A,N/A
1,1,548.20837615597316,0,488,845,N/A,N/A
1,1,548.33222465961455,0,489,868,N/A,N/A
1,1,548.45606767658069,0,490,868,N/A,N/A
1,1,548.57990520483088,0,491,938,N/A,N/A
1,1,548.70373724232434,0,492,980,N/A,N/A
1,1,548.827563787021,0,493,983,N/A,N/A
1,1,548.95138483688106,0,494,1035,N/A,N/A
1,1,549.07520038986513,0,495,1072,N/A,N/A
1,1,549.19901044393453,0,496,1112,N/A,N/A
1,1,549.32281499705027,0,497,1105,N/A,N/A
1,1,549.44661404717476,0,498,1098,N/A,N/A
1,1,549.57040759227016,0,499,1035,N/A,N/A
1,1,549.69419563029908,0,500,975,N/A,N/A
1,1,549.81797815922482,0,501,955,N/A,N/A
1,1,549.94175517701092,0,502,856,N/A,N/A
1,1,550.06552668162146,0,503,859,N/A,N/A
1,1,550.18929267102067,0,504,796,N/A,N/A
1,1,550.31305314317365,0,505,742,N/A,N/A
1,1,550.43680809604541,0,506,716,N/A,N/A
1,1,550.56055752760165,0,507,700,N/A,N/A
1,1,550.68430143580849,0,508,699,N/A,N/A
1,1,550.80803981863255,0,509,724,N/A,N/A
1,1,550.93177267404064,0,510,696,N/A,N/A
1,1,551.0555,0,511,707,N/A,N/A
1,1,551.17922179447874,0,512,680,N/A,N/A
1,1,551.30293805544466,0,513,677,N/A,N/A
1,1,551.42664878086646,0,514,714,N/A,N/A
1,1,551.55035396871335,0,515,710,N/A,N/A
1,1,551.67405361695444,0,516,687,N/A,N/A
1,1,551.79774772356,0,517,692,N/A,N/A
1,1,551.9214362864999,0,518,713,N/A,N/A
1,1,552.04511930374508,0,519,720,N/A,N/A
1,1,552.16879677326642,0,520,711,N/A,N/A
1,1,552.29246869303586,0,521,725,N/A,N/A
1,1,552.416135061025,0,522,702,N/A,N/A
1,1,552.53979587520632,0,523,692,N/A,N/A
1,1,552.66345113355271,0,524,682,N/A,N/A
1,1,552.78710083403735,0,525,635,N/A,N/A
1,1,552.91074497463364,0,526,633,N/A,N/A
1,1,553.034383553316,0,527,619,N/A,N/A
1,1,553.15801656805877,0,528,571,N/A,N/A
1,1,553.28164401683671,0,529,536,N/A,N/A
1,1,553.40526589762544,0,530,525,N/A,N/A
1,1,553.52888220840043,0,531,463,N/A,N/A
1,1,553.652492947138,0,532,464,N/A,N/A
1,1,553.77609811181458,0,533,415,N/A,N/A
